tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt2126355	movie	San Andreas	San Andreas	0.0	2015.0		114	Action,Adventure,Thriller
tt0978764	movie	Sucker Punch	Sucker Punch	0.0	2011.0		110	Action,Adventure,Fantasy
tt1464540	movie	I Am Number Four	I Am Number Four	0.0	2011.0		111	Action,Adventure,Sci-Fi
tt1234721	movie	RoboCop	RoboCop	0.0	2014.0		117	Action,Crime,Sci-Fi
tt0246460	movie	Die Another Day	Die Another Day	0.0	2002.0		133	Action,Adventure,Thriller
tt1428538	movie	Hansel & Gretel: Witch Hunters	Hansel & Gretel: Witch Hunters	0.0	2013.0		88	Action,Fantasy,Horror
tt1700841	movie	Sausage Party	Sausage Party	0.0	2016.0		89	Adventure,Animation,Comedy
tt0318627	movie	Resident Evil: Apocalypse	Resident Evil: Apocalypse	0.0	2004.0		94	Action,Horror,Sci-Fi
tt2557490	movie	A Million Ways to Die in the West	A Million Ways to Die in the West	0.0	2014.0		116	Comedy,Western
tt8106534	movie	6 Underground	6 Underground	0.0	2019.0		128	Action,Thriller
tt2333784	movie	The Expendables 3	The Expendables 3	0.0	2014.0		126	Action,Adventure,Comedy
tt0385752	movie	The Golden Compass	The Golden Compass	0.0	2007.0		113	Adventure,Family,Fantasy
tt0293429	movie	Mortal Kombat	Mortal Kombat	0.0	2021.0		110	Action,Adventure,Fantasy
tt2231461	movie	Rampage	Rampage	0.0	2018.0		107	Action,Adventure,Sci-Fi
tt1033643	movie	What Happens in Vegas	What Happens in Vegas	0.0	2008.0		99	Comedy,Romance
tt0389790	movie	Bee Movie	Bee Movie	0.0	2007.0		91	Adventure,Animation,Comedy
tt0115798	movie	The Cable Guy	The Cable Guy	0.0	1996.0		96	Comedy,Drama,Thriller
tt0988595	movie	27 Dresses	27 Dresses	0.0	2008.0		111	Comedy,Romance
tt1129442	movie	Transporter 3	Transporter 3	0.0	2008.0		104	Action,Thriller
tt1618434	movie	Murder Mystery	Murder Mystery	0.0	2019.0		97	Crime,Mystery,Romance
tt4776998	movie	The Promise	The Promise	0.0	2016.0		133	Action,Adventure,Drama
tt0963966	movie	The Sorcerer's Apprentice	The Sorcerer's Apprentice	0.0	2010.0		109	Action,Adventure,Family
tt13320622	movie	The Lost City	The Lost City	0.0	2022.0		112	Action,Adventure,Comedy
tt1121931	movie	Crank: High Voltage	Crank: High Voltage	0.0	2009.0		96	Action,Thriller
tt0335438	movie	Starsky & Hutch	Starsky & Hutch	0.0	2004.0		101	Comedy,Crime
tt0257076	movie	S.W.A.T.	S.W.A.T.	0.0	2003.0		117	Action,Adventure,Crime
tt0482606	movie	The Strangers	The Strangers	0.0	2008.0		86	Horror,Mystery,Thriller
tt1915581	movie	Magic Mike	Magic Mike	0.0	2012.0		110	Comedy,Drama,Music
tt26047818	movie	Anyone But You	Anyone But You	0.0	2023.0		103	Comedy,Romance
tt1571234	movie	Mortal Engines	Mortal Engines	0.0	2018.0		128	Action,Adventure,Fantasy
tt2177771	movie	The Monuments Men	The Monuments Men	0.0	2014.0		118	Biography,Comedy,Drama
tt0295700	movie	Wrong Turn	Wrong Turn	0.0	2003.0		84	Horror,Thriller
tt0251075	movie	Evolution	Evolution	0.0	2001.0		101	Comedy,Sci-Fi
tt1790886	movie	The Campaign	The Campaign	0.0	2012.0		85	Comedy
tt15679400	movie	Knock at the Cabin	Knock at the Cabin	0.0	2023.0		100	Horror,Mystery,Thriller
tt10298810	movie	Lightyear	Lightyear	0.0	2022.0		105	Action,Adventure,Animation
tt0430357	movie	Miami Vice	Miami Vice	0.0	2006.0		132	Action,Crime,Drama
tt1408253	movie	Ride Along	Ride Along	0.0	2014.0		99	Action,Comedy,Crime
tt3195644	movie	Insidious: Chapter 3	Insidious: Chapter 3	0.0	2015.0		97	Horror,Mystery,Thriller
tt2381991	movie	The Huntsman: Winter's War	The Huntsman: Winter's War	0.0	2016.0		114	Action,Adventure,Drama
tt0367959	movie	Hannibal Rising	Hannibal Rising	0.0	2007.0		121	Adventure,Crime,Drama
tt0236493	movie	The Mexican	The Mexican	0.0	2001.0		123	Adventure,Comedy,Drama
tt0465580	movie	Push	Push	0.0	2009.0		111	Action,Sci-Fi,Thriller
tt0790686	movie	Mirrors	Mirrors	0.0	2008.0		110	Horror,Mystery
tt1206885	movie	Rambo: Last Blood	Rambo: Last Blood	0.0	2019.0		89	Action,Crime,Thriller
tt0230030	movie	Bedazzled	Bedazzled	0.0	2000.0		93	Comedy,Fantasy
tt0120184	movie	Sphere	Sphere	0.0	1998.0		134	Mystery,Sci-Fi,Thriller
tt0889573	movie	The Switch	The Switch	0.0	2010.0		101	Comedy,Drama,Romance
tt8385148	movie	Hitman's Wife's Bodyguard	Hitman's Wife's Bodyguard	0.0	2021.0		100	Action,Comedy,Crime
tt7752126	movie	Brightburn	Brightburn	0.0	2019.0		90	Drama,Horror,Mystery
tt13452446	movie	Damsel	Damsel	0.0	2024.0		110	Action,Adventure,Fantasy
tt0400717	movie	Open Season	Open Season	0.0	2006.0		86	Adventure,Animation,Comedy
tt0376136	movie	The Rum Diary	The Rum Diary	0.0	2011.0		119	Comedy,Drama
tt1800246	movie	That Awkward Moment	That Awkward Moment	0.0	2014.0		94	Comedy,Romance
tt4998632	movie	Ambulance	Ambulance	0.0	2022.0		136	Action,Crime,Drama
tt0115759	movie	Broken Arrow	Broken Arrow	0.0	1996.0		108	Action,Adventure,Thriller
tt4695012	movie	It Comes at Night	It Comes at Night	0.0	2017.0		91	Drama,Horror,Mystery
tt1974419	movie	The Neon Demon	The Neon Demon	0.0	2016.0		117	Horror,Thriller
tt13751694	movie	Animal	Animal	0.0	2023.0		204	Action,Crime,Drama
tt0318649	movie	Sahara	Sahara	0.0	2005.0		124	Action,Adventure,Comedy
tt0455760	movie	Dead Silence	Dead Silence	0.0	2007.0		89	Horror,Mystery,Thriller
tt0091326	movie	The Karate Kid Part II	The Karate Kid Part II	0.0	1986.0		113	Action,Family,Sport
tt0118928	movie	Dante's Peak	Dante's Peak	0.0	1997.0		108	Action,Adventure,Thriller
tt0099371	movie	Days of Thunder	Days of Thunder	0.0	1990.0		107	Action,Drama,Sport
tt10304142	movie	Amsterdam	Amsterdam	0.0	2022.0		134	Comedy,Drama,History
tt8364368	movie	Crawl	Crawl	0.0	2019.0		87	Action,Horror,Thriller
tt0105698	movie	Universal Soldier	Universal Soldier	0.0	1992.0		102	Action,Sci-Fi
tt3316948	movie	American Ultra	American Ultra	0.0	2015.0		96	Action,Comedy
tt13375076	movie	The Pope's Exorcist	The Pope's Exorcist	0.0	2023.0		103	Horror,Thriller
tt1292566	movie	How to Be Single	How to Be Single	0.0	2016.0		110	Comedy,Drama,Romance
tt21235248	movie	Ghostbusters: Frozen Empire	Ghostbusters: Frozen Empire	0.0	2024.0		115	Adventure,Comedy,Fantasy
tt13314558	movie	Day Shift	Day Shift	0.0	2022.0		113	Action,Comedy,Fantasy
tt1297919	movie	Blitz	Blitz	0.0	2011.0		97	Action,Adventure,Crime
tt1559547	movie	Beautiful Creatures	Beautiful Creatures	0.0	2013.0		124	Drama,Fantasy,Romance
tt4560436	movie	Mile 22	Mile 22	0.0	2018.0		94	Action,Thriller
tt0120832	movie	Snake Eyes	Snake Eyes	0.0	1998.0		98	Crime,Mystery,Thriller
tt0346156	movie	Sky Captain and the World of Tomorrow	Sky Captain and the World of Tomorrow	0.0	2004.0		106	Action,Adventure,Mystery
tt0106965	movie	Free Willy	Free Willy	0.0	1993.0		112	Adventure,Drama,Family
tt6663582	movie	The Spy Who Dumped Me	The Spy Who Dumped Me	0.0	2018.0		117	Action,Adventure,Comedy
tt1235522	movie	Broken City	Broken City	0.0	2013.0		109	Action,Crime,Drama
tt0494238	movie	Inkheart	Inkheart	0.0	2008.0		106	Adventure,Family,Fantasy
tt0082418	movie	Friday the 13th Part 2	Friday the 13th Part 2	0.0	1981.0		87	Horror,Mystery,Thriller
tt0119925	movie	The Postman	The Postman	0.0	1997.0		177	Action,Adventure,Drama
tt0811080	movie	Speed Racer	Speed Racer	0.0	2008.0		135	Action,Adventure,Comedy
tt0120749	movie	Mercury Rising	Mercury Rising	0.0	1998.0		111	Action,Crime,Drama
tt0095963	movie	Red Heat	Red Heat	0.0	1988.0		104	Action,Comedy,Crime
tt0970452	movie	Solomon Kane	Solomon Kane	0.0	2009.0		104	Action,Adventure,Fantasy
tt14109724	movie	Ticket to Paradise	Ticket to Paradise	0.0	2022.0		104	Comedy,Drama,Romance
tt0165929	movie	Romeo Must Die	Romeo Must Die	0.0	2000.0		115	Action,Crime,Thriller
tt0245562	movie	Windtalkers	Windtalkers	0.0	2002.0		134	Action,Drama,War
tt0086006	movie	Never Say Never Again	Never Say Never Again	0.0	1983.0		134	Action,Adventure,Thriller
tt1583420	movie	Larry Crowne	Larry Crowne	0.0	2011.0		98	Comedy,Drama,Romance
tt0132347	movie	Mystery Men	Mystery Men	0.0	1999.0		121	Action,Comedy,Fantasy
tt3774694	movie	Love	Love	0.0	2015.0		135	Drama,Romance
tt0873886	movie	Red State	Red State	0.0	2011.0		88	Action,Horror,Thriller
tt1703199	movie	Grave Encounters	Grave Encounters	0.0	2011.0		92	Horror,Mystery
tt1024255	movie	Wild Child	Wild Child	0.0	2008.0		98	Comedy
tt0120877	movie	Vampires	Vampires	0.0	1998.0		108	Action,Horror,Thriller
tt1001520	movie	The Last Voyage of the Demeter	The Last Voyage of the Demeter	0.0	2023.0		118	Fantasy,Horror,Thriller
tt0089370	movie	The Jewel of the Nile	The Jewel of the Nile	0.0	1985.0		106	Action,Adventure,Comedy
tt0258153	movie	S1m0ne	S1m0ne	0.0	2002.0		117	Comedy,Drama,Sci-Fi
tt0090142	movie	Teen Wolf	Teen Wolf	0.0	1985.0		91	Comedy,Fantasy,Romance
tt5073642	movie	Color Out of Space	Color Out of Space	0.0	2019.0		111	Horror,Mystery,Sci-Fi
tt2265398	movie	Drinking Buddies	Drinking Buddies	0.0	2013.0		90	Comedy,Drama,Romance
tt0120157	movie	Soldier	Soldier	0.0	1998.0		99	Action,Drama,Sci-Fi
tt5834262	movie	Hotel Artemis	Hotel Artemis	0.0	2018.0		94	Action,Crime,Drama
tt0094137	movie	Three Men and a Baby	3 Men and a Baby	0.0	1987.0		102	Comedy,Drama,Family
tt16539454	movie	Pushpa: The Rule - Part 2	Pushpa: The Rule - Part 2	0.0	2024.0		201	Action,Crime,Drama
tt1837709	movie	Winter's Tale	Winter's Tale	0.0	2014.0		118	Drama,Fantasy,Mystery
tt6402468	movie	Blood Red Sky	Blood Red Sky	0.0	2021.0		121	Action,Drama,Horror
tt0372532	movie	The Wedding Date	The Wedding Date	0.0	2005.0		90	Comedy,Romance
tt0377062	movie	Flight of the Phoenix	Flight of the Phoenix	0.0	2004.0		113	Action,Adventure,Drama
tt2119543	movie	The House with a Clock in Its Walls	The House with a Clock in Its Walls	0.0	2018.0		105	Comedy,Family,Fantasy
tt0443632	movie	The Sentinel	The Sentinel	0.0	2006.0		108	Action,Crime,Thriller
tt1748227	movie	The Collection	The Collection	0.0	2012.0		82	Horror,Thriller
tt6259380	movie	Code 8	Code 8	0.0	2019.0		98	Action,Crime,Drama
tt0191754	movie	28 Days	28 Days	0.0	2000.0		103	Comedy,Drama
tt5177088	movie	The Girl in the Spider's Web	The Girl in the Spider's Web	0.0	2018.0		115	Action,Adventure,Crime
tt8368408	movie	Gunpowder Milkshake	Gunpowder Milkshake	0.0	2021.0		114	Action,Crime,Thriller
tt0085382	movie	Cujo	Cujo	0.0	1983.0		93	Horror,Thriller
tt0269347	movie	The Hunted	The Hunted	0.0	2003.0		94	Action,Crime,Drama
tt1135487	movie	Duplicity	Duplicity	0.0	2009.0		125	Comedy,Crime,Romance
tt0179626	movie	15 Minutes	15 Minutes	0.0	2001.0		120	Action,Crime,Drama
tt11045422	movie	Toofaan	Toofaan	0.0	2021.0		163	Drama,Sport
tt1225822	movie	Extract	Extract	0.0	2009.0		92	Comedy,Crime,Romance
tt9354842	movie	To All the Boys: P.S. I Still Love You	To All the Boys: P.S. I Still Love You	0.0	2020.0		101	Comedy,Drama,Romance
tt5397194	movie	Anon	Anon	0.0	2018.0		100	Crime,Mystery,Sci-Fi
tt0974015	movie	Justice League	Justice League	0.0	2017.0		120	Action,Adventure,Fantasy
tt1055369	movie	Transformers: Revenge of the Fallen	Transformers: Revenge of the Fallen	0.0	2009.0		149	Action,Adventure,Sci-Fi
tt0163025	movie	Jurassic Park III	Jurassic Park III	0.0	2001.0		92	Action,Adventure,Sci-Fi
tt1375670	movie	Grown Ups	Grown Ups	0.0	2010.0		102	Comedy
tt1243957	movie	The Tourist	The Tourist	0.0	2010.0		103	Action,Thriller
tt10954600	movie	Ant-Man and the Wasp: Quantumania	Ant-Man and the Wasp: Quantumania	0.0	2023.0		124	Action,Adventure,Comedy
tt0409847	movie	Cowboys & Aliens	Cowboys & Aliens	0.0	2011.0		119	Action,Drama,Sci-Fi
tt1078912	movie	Night at the Museum: Battle of the Smithsonian	Night at the Museum: Battle of the Smithsonian	0.0	2009.0		105	Adventure,Comedy,Family
tt3741700	movie	Godzilla: King of the Monsters	Godzilla: King of the Monsters	0.0	2019.0		132	Action,Adventure,Fantasy
tt2446042	movie	Taken 3	Taken 3	0.0	2014.0		108	Action,Crime,Thriller
tt0307453	movie	Shark Tale	Shark Tale	0.0	2004.0		90	Adventure,Animation,Comedy
tt1528100	movie	Exodus: Gods and Kings	Exodus: Gods and Kings	0.0	2014.0		150	Action,Adventure,Drama
tt1253864	movie	Immortals	Immortals	0.0	2011.0		110	Action,Drama,Fantasy
tt1267297	movie	Hercules	Hercules	0.0	2014.0		98	Action,Adventure,Fantasy
tt2203939	movie	The Other Woman	The Other Woman	0.0	2014.0		109	Comedy,Romance
tt0164912	movie	Stuart Little	Stuart Little	0.0	1999.0		84	Adventure,Comedy,Family
tt2561572	movie	Get Hard	Get Hard	0.0	2015.0		100	Comedy,Crime,Drama
tt0256380	movie	Shallow Hal	Shallow Hal	0.0	2001.0		114	Comedy,Drama,Fantasy
tt0343135	movie	Along Came Polly	Along Came Polly	0.0	2004.0		90	Comedy,Romance
tt0373883	movie	Halloween	Halloween	0.0	2007.0		109	Horror
tt0268695	movie	The Time Machine	The Time Machine	0.0	2002.0		96	Action,Adventure,Sci-Fi
tt16366836	movie	Venom: The Last Dance	Venom: The Last Dance	0.0	2024.0		110	Action,Adventure,Sci-Fi
tt1233227	movie	Saw VI	Saw VI	0.0	2009.0		90	Horror,Mystery,Thriller
tt0317198	movie	Bridget Jones: The Edge of Reason	Bridget Jones: The Edge of Reason	0.0	2004.0		108	Comedy,Drama,Romance
tt14539740	movie	Godzilla x Kong: The New Empire	Godzilla x Kong: The New Empire	0.0	2024.0		115	Action,Adventure,Fantasy
tt5090568	movie	Transformers: Rise of the Beasts	Transformers: Rise of the Beasts	0.0	2023.0		127	Action,Adventure,Sci-Fi
tt4094724	movie	The Purge: Election Year	The Purge: Election Year	0.0	2016.0		108	Action,Horror,Sci-Fi
tt0386140	movie	The Legend of Zorro	The Legend of Zorro	0.0	2005.0		129	Action,Adventure,Romance
tt1396218	movie	Mr. Popper's Penguins	Mr. Popper's Penguins	0.0	2011.0		94	Comedy,Family,Fantasy
tt1622547	movie	30 Minutes or Less	30 Minutes or Less	0.0	2011.0		83	Action,Comedy,Crime
tt0160862	movie	She's All That	She's All That	0.0	1999.0		95	Comedy,Romance
tt3882082	movie	The Boy	The Boy	0.0	2016.0		97	Horror,Mystery,Thriller
tt2357129	movie	Jobs	Jobs	0.0	2013.0		128	Biography,Drama
tt1161864	movie	The Rite	The Rite	0.0	2011.0		114	Drama,Horror,Mystery
tt0960731	movie	Bedtime Stories	Bedtime Stories	0.0	2008.0		99	Adventure,Comedy,Family
tt1592525	movie	Lockout	Lockout	0.0	2012.0		95	Action,Sci-Fi,Thriller
tt7550000	movie	Project Power	Project Power	0.0	2020.0		113	Action,Crime,Sci-Fi
tt0151738	movie	Never Been Kissed	Never Been Kissed	0.0	1999.0		107	Comedy,Drama,Romance
tt2823054	movie	Mike and Dave Need Wedding Dates	Mike and Dave Need Wedding Dates	0.0	2016.0		98	Comedy,Romance
tt0251736	movie	House of 1000 Corpses	House of 1000 Corpses	0.0	2003.0		89	Horror
tt1294226	movie	The Last Song	The Last Song	0.0	2010.0		107	Drama,Music,Romance
tt1034331	movie	Righteous Kill	Righteous Kill	0.0	2008.0		101	Crime,Mystery,Thriller
tt0119173	movie	G.I. Jane	G.I. Jane	0.0	1997.0		125	Action,Drama,War
tt0770703	movie	What's Your Number?	What's Your Number?	0.0	2011.0		106	Comedy,Romance
tt0469641	movie	World Trade Center	World Trade Center	0.0	2006.0		129	Drama,History,Thriller
tt5657846	movie	Daddy's Home 2	Daddy's Home 2	0.0	2017.0		100	Comedy
tt10059518	movie	Unhinged	Unhinged	0.0	2020.0		90	Action,Thriller
tt0162650	movie	Shaft	Shaft	0.0	2000.0		99	Action,Crime,Thriller
tt0107211	movie	Indecent Proposal	Indecent Proposal	0.0	1993.0		117	Drama,Romance
tt0113071	movie	First Knight	First Knight	0.0	1995.0		134	Action,Adventure,Drama
tt1082868	movie	Quarantine	Quarantine	0.0	2008.0		89	Horror,Sci-Fi,Thriller
tt0116040	movie	Daylight	Daylight	0.0	1996.0		114	Action,Adventure,Drama
tt6246322	movie	Don't Breathe 2	Don't Breathe 2	0.0	2021.0		98	Action,Crime,Horror
tt0113957	movie	The Net	The Net	0.0	1995.0		114	Action,Crime,Drama
tt3215824	movie	Those Who Wish Me Dead	Those Who Wish Me Dead	0.0	2021.0		100	Action,Drama,Thriller
tt2039393	movie	The Gambler	The Gambler	0.0	2014.0		111	Crime,Drama,Thriller
tt10403420	movie	Terrifier 2	Terrifier 2	0.0	2022.0		138	Horror
tt13841850	movie	Men	Men	0.0	2022.0		100	Drama,Fantasy,Horror
tt0805570	movie	The Midnight Meat Train	The Midnight Meat Train	0.0	2008.0		100	Horror,Mystery,Thriller
tt1850457	movie	Sisters	Sisters	0.0	2015.0		118	Comedy
tt2910814	movie	The Signal	The Signal	0.0	2014.0		97	Drama,Mystery,Sci-Fi
tt1462041	movie	Dream House	Dream House	0.0	2011.0		92	Drama,Mystery,Thriller
tt3118452	movie	Circle	Circle	0.0	2015.0		87	Drama,Horror,Mystery
tt10365998	movie	Infinity Pool	Infinity Pool	0.0	2023.0		117	Crime,Horror,Mystery
tt0190865	movie	Vertical Limit	Vertical Limit	0.0	2000.0		124	Action,Adventure,Drama
tt0862467	movie	Valhalla Rising	Valhalla Rising	0.0	2009.0		93	Adventure,Drama,Fantasy
tt0119874	movie	The Peacemaker	The Peacemaker	0.0	1997.0		124	Action,Drama,Thriller
tt2279373	movie	The SpongeBob Movie: Sponge Out of Water	The SpongeBob Movie: Sponge Out of Water	0.0	2015.0		92	Adventure,Animation,Comedy
tt0245686	movie	Joe Dirt	Joe Dirt	0.0	2001.0		91	Adventure,Comedy,Drama
tt0087298	movie	Friday the 13th: The Final Chapter	Friday the 13th: The Final Chapter	0.0	1984.0		91	Horror,Thriller
tt0103060	movie	Teenage Mutant Ninja Turtles II: The Secret of the Ooze	Teenage Mutant Ninja Turtles II: The Secret of the Ooze	0.0	1991.0		88	Action,Adventure,Comedy
tt1976009	movie	Victor Frankenstein	Victor Frankenstein	0.0	2015.0		110	Drama,Horror,Sci-Fi
tt0218922	movie	Original Sin	Original Sin	0.0	2001.0		116	Crime,Drama,Mystery
tt7347846	movie	The Lodge	The Lodge	0.0	2019.0		108	Drama,Horror,Mystery
tt0091129	movie	The Golden Child	The Golden Child	0.0	1986.0		94	Action,Adventure,Comedy
tt0099253	movie	Child's Play 2	Child's Play 2	0.0	1990.0		84	Horror,Thriller
tt1838556	movie	Honest Thief	Honest Thief	0.0	2020.0		99	Action,Crime,Drama
tt1971325	movie	Automata	Autómata	0.0	2014.0		109	Action,Drama,Sci-Fi
tt0762125	movie	Planet 51	Planet 51	0.0	2009.0		91	Adventure,Animation,Comedy
tt5968394	movie	Captive State	Captive State	0.0	2019.0		109	Action,Horror,Sci-Fi
tt2463288	movie	Walk of Shame	Walk of Shame	0.0	2014.0		95	Comedy
tt0119675	movie	Mimic	Mimic	0.0	1997.0		105	Horror,Sci-Fi
tt27714946	movie	The Monkey	The Monkey	0.0	2025.0		98	Horror
tt11909878	movie	Hocus Pocus 2	Hocus Pocus 2	0.0	2022.0		103	Comedy,Family,Fantasy
tt0065462	movie	Beneath the Planet of the Apes	Beneath the Planet of the Apes	0.0	1970.0		95	Action,Adventure,Sci-Fi
tt0443473	movie	The Condemned	The Condemned	0.0	2007.0		113	Action,Crime,Thriller
tt0091080	movie	Friday the 13th Part VI: Jason Lives	Jason Lives: Friday the 13th Part VI	0.0	1986.0		86	Horror,Thriller
tt0493405	movie	CHIPS	CHIPS	0.0	2017.0		100	Action,Comedy,Crime
tt1727770	movie	Absolutely Anything	Absolutely Anything	0.0	2015.0		85	Comedy,Sci-Fi
tt4758646	movie	War Machine	War Machine	0.0	2017.0		122	Comedy,Drama,War
tt2333804	movie	The Zero Theorem	The Zero Theorem	0.0	2013.0		107	Comedy,Drama,Fantasy
tt0266465	movie	A Man Apart	A Man Apart	0.0	2003.0		109	Action,Crime,Drama
tt0233142	movie	3000 Miles to Graceland	3000 Miles to Graceland	0.0	2001.0		125	Action,Comedy,Crime
tt1386697	movie	Suicide Squad	Suicide Squad	0.0	2016.0		123	Action,Adventure,Fantasy
tt0322259	movie	2 Fast 2 Furious	2 Fast 2 Furious	0.0	2003.0		107	Action,Crime,Thriller
tt7097896	movie	Venom: Let There Be Carnage	Venom: Let There Be Carnage	0.0	2021.0		97	Action,Sci-Fi,Thriller
tt0814255	movie	Percy Jackson & the Olympians: The Lightning Thief	Percy Jackson & the Olympians: The Lightning Thief	0.0	2010.0		118	Adventure,Family,Fantasy
tt0450278	movie	Hostel	Hostel	0.0	2005.0		94	Horror
tt0381707	movie	White Chicks	White Chicks	0.0	2004.0		109	Comedy,Crime
tt3300542	movie	London Has Fallen	London Has Fallen	0.0	2016.0		99	Action,Thriller
tt0414982	movie	Final Destination 3	Final Destination 3	0.0	2006.0		93	Horror,Thriller
tt0890870	movie	Saw IV	Saw IV	0.0	2007.0		93	Horror,Mystery,Thriller
tt1611224	movie	Abraham Lincoln: Vampire Hunter	Abraham Lincoln: Vampire Hunter	0.0	2012.0		105	Action,Fantasy,Horror
tt0762107	movie	I Now Pronounce You Chuck & Larry	I Now Pronounce You Chuck & Larry	0.0	2007.0		115	Comedy,Romance
tt0889583	movie	Brüno	Brüno	0.0	2009.0		81	Comedy
tt0391198	movie	The Grudge	The Grudge	0.0	2004.0		91	Horror,Mystery,Thriller
tt2034800	movie	The Great Wall	The Great Wall	0.0	2016.0		103	Action,Adventure,Fantasy
tt2180411	movie	Into the Woods	Into the Woods	0.0	2014.0		125	Adventure,Comedy,Drama
tt0149261	movie	Deep Blue Sea	Deep Blue Sea	0.0	1999.0		105	Action,Adventure,Sci-Fi
tt0164052	movie	Hollow Man	Hollow Man	0.0	2000.0		112	Action,Horror,Sci-Fi
tt1622979	movie	Final Destination 5	Final Destination 5	0.0	2011.0		92	Horror,Thriller
tt10151854	movie	Shazam! Fury of the Gods	Shazam! Fury of the Gods	0.0	2023.0		130	Action,Adventure,Comedy
tt1860213	movie	Dirty Grandpa	Dirty Grandpa	0.0	2016.0		102	Comedy
tt0480687	movie	Hall Pass	Hall Pass	0.0	2011.0		105	Comedy,Romance
tt0216216	movie	The 6th Day	The 6th Day	0.0	2000.0		123	Action,Mystery,Sci-Fi
tt0355295	movie	The Brothers Grimm	The Brothers Grimm	0.0	2005.0		118	Action,Adventure,Comedy
tt0486946	movie	Wild Hogs	Wild Hogs	0.0	2007.0		100	Action,Adventure,Comedy
tt14209916	movie	Cocaine Bear	Cocaine Bear	0.0	2023.0		95	Comedy,Crime,Thriller
tt0384806	movie	The Amityville Horror	The Amityville Horror	0.0	2005.0		90	Horror
tt3717490	movie	Power Rangers	Power Rangers	0.0	2017.0		124	Action,Adventure,Fantasy
tt0780653	movie	The Wolfman	The Wolfman	0.0	2010.0		103	Drama,Fantasy,Horror
tt1618442	movie	The Last Witch Hunter	The Last Witch Hunter	0.0	2015.0		106	Action,Adventure,Fantasy
tt0427152	movie	Dinner for Schmucks	Dinner for Schmucks	0.0	2010.0		114	Comedy
tt0349205	movie	Cheaper by the Dozen	Cheaper by the Dozen	0.0	2003.0		98	Comedy,Family
tt0879870	movie	Eat Pray Love	Eat Pray Love	0.0	2010.0		133	Biography,Comedy,Drama
tt9362930	movie	Blue Beetle	Blue Beetle	0.0	2023.0		127	Action,Adventure,Sci-Fi
tt5774060	movie	Underwater	Underwater	0.0	2020.0		95	Action,Horror,Sci-Fi
tt3949660	movie	Teenage Mutant Ninja Turtles: Out of the Shadows	Teenage Mutant Ninja Turtles: Out of the Shadows	0.0	2016.0		112	Action,Adventure,Comedy
tt0408839	movie	The Heartbreak Kid	The Heartbreak Kid	0.0	2007.0		116	Comedy,Romance
tt3799232	movie	The Kissing Booth	The Kissing Booth	0.0	2018.0		105	Comedy,Romance
tt0457510	movie	Nacho Libre	Nacho Libre	0.0	2006.0		92	Comedy,Family,Sport
tt0356470	movie	A Cinderella Story	A Cinderella Story	0.0	2004.0		95	Comedy,Family,Romance
tt0267804	movie	The One	The One	0.0	2001.0		87	Action,Sci-Fi,Thriller
tt0327437	movie	Around the World in 80 Days	Around the World in 80 Days	0.0	2004.0		120	Action,Adventure,Comedy
tt1034314	movie	Iron Sky	Iron Sky	0.0	2012.0		93	Action,Adventure,Comedy
tt0094889	movie	Cocktail	Cocktail	0.0	1988.0		104	Comedy,Drama,Romance
tt0443701	movie	The X Files: I Want to Believe	The X Files: I Want to Believe	0.0	2008.0		104	Crime,Drama,Horror
tt8350360	movie	Annabelle Comes Home	Annabelle Comes Home	0.0	2019.0		106	Horror,Mystery,Thriller
tt0368933	movie	The Princess Diaries 2: Royal Engagement	The Princess Diaries 2: Royal Engagement	0.0	2004.0		113	Comedy,Family,Romance
tt1711525	movie	Office Christmas Party	Office Christmas Party	0.0	2016.0		105	Comedy
tt0289848	movie	Analyze That	Analyze That	0.0	2002.0		96	Comedy,Crime
tt0382077	movie	Hide and Seek	Hide and Seek	0.0	2005.0		101	Horror,Mystery
tt0114508	movie	Species	Species	0.0	1995.0		108	Action,Horror,Sci-Fi
tt0097778	movie	Look Who's Talking	Look Who's Talking	0.0	1989.0		93	Comedy
tt0087078	movie	Conan the Destroyer	Conan the Destroyer	0.0	1984.0		103	Action,Adventure,Fantasy
tt0963794	movie	The Ruins	The Ruins	0.0	2008.0		90	Adventure,Horror,Thriller
tt0427392	movie	The Invasion	The Invasion	0.0	2007.0		99	Sci-Fi,Thriller
tt0120828	movie	Six Days Seven Nights	Six Days Seven Nights	0.0	1998.0		102	Action,Adventure,Comedy
tt1093908	movie	Confessions of a Shopaholic	Confessions of a Shopaholic	0.0	2009.0		104	Comedy,Romance
tt1220198	movie	The Fourth Kind	The Fourth Kind	0.0	2009.0		98	Horror,Mystery,Sci-Fi
tt8368406	movie	Vivarium	Vivarium	0.0	2019.0		97	Horror,Mystery,Sci-Fi
tt0477071	movie	Premonition	Premonition	0.0	2007.0		96	Drama,Fantasy,Mystery
tt1336608	movie	Rock of Ages	Rock of Ages	0.0	2012.0		123	Comedy,Drama,Musical
tt0378109	movie	Into the Blue	Into the Blue	0.0	2005.0		110	Action,Adventure,Crime
tt0483607	movie	Doomsday	Doomsday	0.0	2008.0		105	Action,Sci-Fi,Thriller
tt9347730	movie	Candyman	Candyman	0.0	2021.0		91	Horror,Thriller
tt0411061	movie	88 Minutes	88 Minutes	0.0	2007.0		108	Crime,Drama,Mystery
